Date,midas_GDP_YoY_Quarterly_China_signal,midas_GDP_YoY_Quarterly_US_signal,midas_US-CPU_x_signal,midas_US_CPI_NSA_YoY_Monthly_signal,midas_CN-CPI_YoY_Monthly_signal,midas_US-TPU_signal,midas_CN-EPU_signal,midas_Monthly_HKEPU_Index_signal,midas_CN-TPU_signal,midas_GEPU_ppp_signal,midas_US-EPU-News_Based_Index_signal,midas_US-MPU_Access_World_News_signal,midas_CA-US_signal,midas_CA-CN_signal,midas_US_EMPLOYMENT_RATIO_signal,midas_FER-Growth_Rate-US_signal,midas_FER-Growth_Rate-CN_signal,midas_CN-Currency_supply_M2_millionUSD_signal,midas_US-Currency_supply_M2_millionUSD_signal
2018-09-08,6.865891862259788,3.462326909639342,168.46268426301015,2.797998239202933,1.9829610296213294,603.3657815685779,268.8545902934123,126.1011820692167,461.2170714861222,189.98044760213182,149.7446383728926,39.91011660954511,-34782.21277079519,1521.4066195933822,79.3914589432799,-0.8946512467435653,-0.12143033030021816,26689124.52811862,14086423.258281188
2018-09-09,6.865891862259788,3.462326909639342,168.46268426301015,2.797998239202933,1.9829610296213294,603.3657815685779,268.8545902934123,126.1011820692167,461.2170714861222,189.98044760213182,149.7446383728926,39.91011660954511,-34782.21277079519,1521.4066195933822,79.3914589432799,-0.8946512467435653,-0.12143033030021816,26689124.52811862,14086423.258281188
2018-09-10,6.865891862259788,3.462326909639342,168.46268426301015,2.797998239202933,1.9829610296213294,603.3657815685779,268.8545902934123,126.1011820692167,461.2170714861222,189.98044760213182,149.7446383728926,39.91011660954511,-34782.21277079519,1521.4066195933822,79.3914589432799,-0.8946512467435653,-0.12143033030021816,26689124.52811862,14086423.258281188
2018-09-11,6.865891862259788,3.462326909639342,168.46268426301015,2.797998239202933,1.9829610296213294,603.3657815685779,268.8545902934123,126.1011820692167,461.2170714861222,189.98044760213182,149.7446383728926,39.91011660954511,-34782.21277079519,1521.4066195933822,79.3914589432799,-0.8946512467435653,-0.12143033030021816,26689124.52811862,14086423.258281188
2018-09-12,6.865891862259788,3.462326909639342,168.46268426301015,2.797998239202933,1.9829610296213294,603.3657815685779,268.8545902934123,126.1011820692167,461.2170714861222,189.98044760213182,149.7446383728926,39.91011660954511,-34782.21277079519,1521.4066195933822,79.3914589432799,-0.8946512467435653,-0.12143033030021816,26689124.52811862,14086423.258281188
2018-09-13,6.865891862259788,3.462326909639342,168.46268426301015,2.797998239202933,1.9829610296213294,603.3657815685779,268.8545902934123,126.1011820692167,461.2170714861222,189.98044760213182,149.7446383728926,39.91011660954511,-34782.21277079519,1521.4066195933822,79.3914589432799,-0.8946512467435653,-0.12143033030021816,26689124.52811862,14086423.258281188
2018-09-14,6.865891862259788,3.462326909639342,168.46268426301015,2.797998239202933,1.9829610296213294,603.3657815685779,268.8545902934123,126.1011820692167,461.2170714861222,189.98044760213182,149.7446383728926,39.91011660954511,-34782.21277079519,1521.4066195933822,79.3914589432799,-0.8946512467435653,-0.12143033030021816,26689124.52811862,14086423.258281188
2018-09-15,6.865891862259788,3.462326909639342,168.46268426301015,2.797998239202933,1.9829610296213294,603.3657815685779,268.8545902934123,126.1011820692167,461.2170714861222,189.98044760213182,149.7446383728926,39.91011660954511,-34782.21277079519,1521.4066195933822,79.3914589432799,-0.8946512467435653,-0.12143033030021816,26689124.52811862,14086423.258281188
2018-09-16,6.865891862259788,3.462326909639342,168.46268426301015,2.797998239202933,1.9829610296213294,603.3657815685779,268.8545902934123,126.1011820692167,461.2170714861222,189.98044760213182,149.7446383728926,39.91011660954511,-34782.21277079519,1521.4066195933822,79.3914589432799,-0.8946512467435653,-0.12143033030021816,26689124.52811862,14086423.258281188
2018-09-17,6.865891862259788,3.462326909639342,168.46268426301015,2.797998239202933,1.9829610296213294,603.3657815685779,268.8545902934123,126.1011820692167,461.2170714861222,189.98044760213182,149.7446383728926,39.91011660954511,-34782.21277079519,1521.4066195933822,79.3914589432799,-0.8946512467435653,-0.12143033030021816,26689124.52811862,14086423.258281188
